transaction_id,transaction_datetime,customer_id,customer_full_name,customer_age,customer_country,customer_loyalty_tier,customer_account_age_days,product_category,product_subcategory,quantity_purchased,unit_price_usd,gross_amount_usd,loyalty_discount_pct,promo_discount_pct,total_discount_pct,discount_amount_usd,net_amount_before_tax_usd,tax_rate,tax_amount_usd,net_amount_after_tax_usd,shipping_fee_usd,total_transaction_amount_usd,payment_method,device_type,days_since_last_purchase,is_fraudulent,is_returned,is_churned_customer
TXN0005679,2024-08-27 13:18:21,CUST00648,Jennifer Ahmed,72,United States,Gold,2954,Books,Fiction,1,52.55,52.55,0.1,0.0,0.1,5.25,47.3,0.072,3.41,50.71,6.72,57.43,PayPal,Desktop,105,0,0,0
TXN0005680,2024-06-27 21:44:07,CUST00106,Joseph Jones,69,Canada,Silver,2319,Books,Children,1,35.43,35.43,0.05,0.05,0.1,3.54,31.89,0.084,2.68,34.57,6.42,40.99,Credit Card,Desktop,95,0,0,0
TXN0005681,2024-08-09 05:47:15,CUST00549,Ibrahim Lee,68,Canada,Silver,2624,Sports,Gym Equipment,1,149.58,149.58,0.05,0.0,0.05,7.48,142.1,0.137,19.47,161.57,0.0,161.57,Bank Transfer,Mobile,296,0,0,0
TXN0005682,2023-05-25 19:23:53,CUST00921,William Singh,70,United States,Silver,1108,Clothing,Jeans,1,175.97,175.97,0.05,0.1,0.15,26.4,149.57,0.136,20.34,169.91,0.0,169.91,Debit Card,Desktop,50,0,0,0
TXN0005683,2024-04-16 07:21:21,CUST01293,Aisha Thomas,72,Canada,Gold,3545,Home & Garden,Lighting,1,294.5,294.5,0.1,0.0,0.1,29.45,265.05,0.095,25.18,290.23,0.0,290.23,Credit Card,Mobile,145,0,0,0
TXN0005684,2023-02-27 19:50:18,CUST00229,Carlos Jackson,72,India,Bronze,3268,Clothing,Jacket,2,125.15,250.3,0.0,0.05,0.05,12.52,237.78,0.117,27.82,265.6,0.0,265.6,Debit Card,Mobile,15,0,0,0
TXN0005685,2023-11-10 08:35:15,CUST01347,Susan Singh,66,Mexico,Silver,1931,Home & Garden,Furniture,1,84.54,84.54,0.05,0.1,0.15,12.68,71.86,0.063,4.53,76.39,0.0,76.39,Credit Card,Tablet,229,0,0,0
TXN0005686,2023-02-26 03:12:45,CUST00342,Ibrahim Martin,20,Australia,Platinum,1068,Books,Textbook,2,64.6,129.2,0.15,0.0,0.15,19.38,109.82,0.07,7.69,117.51,0.0,117.51,Apple Pay,Mobile,270,0,0,0
TXN0005687,2023-03-13 00:32:15,CUST00313,Fatima Thompson,23,Australia,Bronze,1512,Electronics,Speaker,3,1056.89,3170.67,0.0,0.0,0.0,0.0,3170.67,0.132,418.53,3589.2,0.0,3589.2,Gift Card,Desktop,64,0,0,0
TXN0005688,2024-11-04 06:20:44,CUST01227,Karen Thompson,24,United States,Bronze,1334,Electronics,Headphones,1,924.29,924.29,0.0,0.0,0.0,0.0,924.29,0.123,113.69,1037.98,0.0,1037.98,PayPal,Mobile,335,0,0,1
TXN0005689,2024-10-02 02:23:52,CUST00076,Patricia Thomas,67,United Kingdom,Gold,2572,Sports,Weights,2,114.29,228.58,0.1,0.0,0.1,22.86,205.72,0.145,29.83,235.55,0.0,235.55,Debit Card,Desktop,197,0,0,0
TXN0005690,2024-04-05 17:32:08,CUST00509,Patricia Ahmed,24,United Kingdom,Bronze,2568,Sports,Gym Equipment,2,254.49,508.98,0.0,0.1,0.1,50.9,458.08,0.127,58.18,516.26,0.0,516.26,Apple Pay,Mobile,4,0,0,0
TXN0005691,2023-12-30 20:56:23,CUST00322,Barbara Lee,68,Canada,Gold,1536,Home & Garden,Plants,1,681.75,681.75,0.1,0.0,0.1,68.17,613.58,0.114,69.95,683.53,0.0,683.53,Debit Card,Mobile,126,0,0,0
TXN0005692,2023-02-16 20:35:47,CUST00233,David Ahmed,57,United States,Bronze,3404,Home & Garden,Cleaning Supplies,2,127.57,255.14,0.0,0.0,0.0,0.0,255.14,0.088,22.45,277.59,0.0,277.59,Credit Card,Mobile,61,0,0,0
TXN0005693,2023-09-29 20:36:55,CUST01192,John Taylor,48,United States,Silver,1154,Groceries,Dairy,1,86.6,86.6,0.05,0.0,0.05,4.33,82.27,0.126,10.37,92.64,0.0,92.64,Debit Card,Mobile,97,0,0,0
TXN0005694,2024-03-03 06:06:39,CUST01158,Fatima Wilson,44,United States,Silver,860,Groceries,Beverages,2,89.82,179.64,0.05,0.0,0.05,8.98,170.66,0.109,18.6,189.26,0.0,189.26,PayPal,Tablet,211,0,0,0
TXN0005695,2024-01-13 06:21:13,CUST00912,Aisha Moore,22,United States,Bronze,432,Clothing,Suit,1,209.27,209.27,0.0,0.0,0.0,0.0,209.27,0.065,13.6,222.87,0.0,222.87,PayPal,Desktop,350,0,0,1
TXN0005696,2023-03-10 21:50:00,CUST00110,Aisha Wilson,67,France,Silver,1009,Toys,Video Game,5,125.23,626.15,0.05,0.15,0.2,125.23,500.92,0.063,31.56,532.48,0.0,532.48,Credit Card,Desktop,334,0,0,0
TXN0005697,2023-09-22 21:10:24,CUST00755,Barbara Nguyen,50,Canada,Gold,2177,Toys,Video Game,2,23.77,47.54,0.1,0.15,0.25,11.88,35.66,0.132,4.71,40.37,5.55,45.92,Debit Card,Tablet,340,0,0,0
TXN0005698,2023-08-10 22:13:14,CUST01404,Mary Kim,38,Mexico,Bronze,1866,Toys,Video Game,2,15.46,30.92,0.0,0.1,0.1,3.09,27.83,0.112,3.12,30.95,8.33,39.28,Debit Card,Mobile,78,0,0,0
TXN0005699,2023-01-07 03:18:36,CUST00827,Sarah Ahmed,49,United States,Bronze,218,Groceries,Frozen Food,1,15.17,15.17,0.0,0.0,0.0,0.0,15.17,0.091,1.38,16.55,6.45,23.0,Debit Card,Desktop,52,0,0,0
TXN0005700,2024-08-28 10:05:05,CUST01040,Jessica Wilson,27,United States,Bronze,3369,Books,Science,3,25.44,76.32,0.0,0.1,0.1,7.63,68.69,0.131,9.0,77.69,0.0,77.69,Debit Card,Mobile,264,0,0,1
TXN0005701,2023-04-18 07:22:19,CUST00325,Lisa Jones,73,United States,Silver,3610,Groceries,Dairy,1,87.35,87.35,0.05,0.0,0.05,4.37,82.98,0.086,7.14,90.12,0.0,90.12,Debit Card,Mobile,95,0,0,0
TXN0005702,2023-08-06 23:02:42,CUST00322,Barbara Lee,68,Canada,Gold,1536,Electronics,Camera,2,502.56,1005.12,0.1,0.0,0.1,100.51,904.61,0.123,111.27,1015.88,0.0,1015.88,Apple Pay,Mobile,245,0,0,0
TXN0005703,2024-02-25 03:39:37,CUST00459,Wei Young,49,United States,Silver,3342,Toys,Action Figure,1,174.83,174.83,0.05,0.0,0.05,8.74,166.09,0.141,23.42,189.51,0.0,189.51,Google Pay,Desktop,344,0,0,0
TXN0005704,2024-10-10 16:17:08,CUST01413,Michael Young,51,United States,Platinum,1168,Sports,Yoga Mat,1,265.96,265.96,0.15,0.05,0.2,53.19,212.77,0.094,20.0,232.77,0.0,232.77,Apple Pay,Desktop,288,0,0,0
TXN0005705,2024-12-12 11:02:33,CUST01492,Mohammed Kumar,58,United States,Bronze,1443,Sports,Running Shoes,1,247.85,247.85,0.0,0.0,0.0,0.0,247.85,0.123,30.49,278.34,0.0,278.34,Google Pay,Mobile,133,0,0,0
TXN0005706,2023-12-22 02:21:44,CUST00703,Priya White,68,Australia,Silver,1329,Toys,Action Figure,1,145.72,145.72,0.05,0.1,0.15,21.86,123.86,0.094,11.64,135.5,0.0,135.5,Debit Card,Mobile,32,0,0,0
TXN0005707,2023-03-12 16:09:56,CUST00944,Linda Johnson,26,United Kingdom,Bronze,2608,Electronics,Tablet,3,363.72,1091.16,0.0,0.0,0.0,0.0,1091.16,0.074,80.75,1171.91,0.0,1171.91,Credit Card,Mobile,40,0,0,0
TXN0005708,2023-04-10 08:10:39,CUST01236,Aisha Nguyen,67,Canada,Bronze,946,Beauty,Haircare,1,45.21,45.21,0.0,0.15,0.15,6.78,38.43,0.05,1.92,40.35,8.78,49.13,PayPal,Mobile,156,0,0,0
TXN0005709,2024-09-26 09:21:07,CUST00688,Linda Smith,75,India,Bronze,3342,Sports,Weights,1,490.98,490.98,0.0,0.0,0.0,0.0,490.98,0.139,68.25,559.23,0.0,559.23,Debit Card,Desktop,73,0,0,0
TXN0005710,2023-09-14 16:52:29,CUST01215,Linda Thomas,46,India,Bronze,2180,Electronics,Smartphone,2,615.73,1231.46,0.0,0.0,0.0,0.0,1231.46,0.1,123.15,1354.61,0.0,1354.61,Debit Card,Desktop,175,0,0,0
TXN0005711,2024-04-11 21:11:51,CUST00574,Sofia Taylor,57,United Kingdom,Silver,1312,Groceries,Bakery,4,36.41,145.64,0.05,0.05,0.1,14.56,131.08,0.061,8.0,139.08,0.0,139.08,Google Pay,Desktop,337,0,0,0
TXN0005712,2024-05-13 14:45:31,CUST01208,Joseph Lee,70,Canada,Silver,3450,Electronics,Smartphone,4,1263.28,5053.12,0.05,0.2,0.25,1263.28,3789.84,0.11,416.88,4206.72,0.0,4206.72,Google Pay,Desktop,45,0,1,0
TXN0005713,2024-08-09 08:28:03,CUST01486,Sarah White,26,United States,Bronze,3159,Sports,Weights,1,537.29,537.29,0.0,0.15,0.15,80.59,456.7,0.057,26.03,482.73,0.0,482.73,Credit Card,Desktop,84,0,0,0
TXN0005714,2023-12-10 21:43:30,CUST00491,Patricia Rodriguez,66,Canada,Bronze,2505,Clothing,Jeans,1,90.16,90.16,0.0,0.0,0.0,0.0,90.16,0.054,4.87,95.03,0.0,95.03,Crypto,Mobile,56,0,0,0
TXN0005715,2024-05-15 11:47:18,CUST00345,Robert Johnson,40,United Kingdom,Gold,747,Books,Non-Fiction,1,29.66,29.66,0.1,0.0,0.1,2.97,26.69,0.113,3.02,29.71,7.11,36.82,Debit Card,Mobile,97,0,0,0
TXN0005716,2024-10-04 14:25:15,CUST01271,Mohammed Chen,35,Canada,Bronze,2528,Beauty,Haircare,2,84.62,169.24,0.0,0.0,0.0,0.0,169.24,0.128,21.66,190.9,0.0,190.9,Debit Card,Tablet,13,0,0,0
TXN0005717,2023-10-01 11:47:55,CUST00747,Lisa Kim,62,Canada,Bronze,3630,Sports,Swimming,1,106.98,106.98,0.0,0.15,0.15,16.05,90.93,0.063,5.73,96.66,0.0,96.66,Credit Card,Mobile,318,0,0,1
TXN0005718,2023-08-11 22:37:52,CUST00216,Ibrahim Martin,24,United States,Silver,2384,Toys,LEGO,3,149.59,448.77,0.05,0.0,0.05,22.44,426.33,0.13,55.42,481.75,0.0,481.75,Credit Card,Mobile,314,0,0,0
TXN0005719,2023-04-01 11:52:23,CUST00986,Patricia Moore,22,United Kingdom,Bronze,509,Beauty,Skincare,1,99.24,99.24,0.0,0.0,0.0,0.0,99.24,0.11,10.92,110.16,0.0,110.16,Credit Card,Mobile,129,0,0,0
TXN0005720,2023-08-26 18:23:36,CUST00189,Wei Wilson,44,India,Platinum,1028,Clothing,Hoodie,1,263.36,263.36,0.15,0.05,0.2,52.67,210.69,0.062,13.06,223.75,0.0,223.75,Apple Pay,Mobile,41,0,0,0
TXN0005721,2024-02-26 12:16:46,CUST01135,Thomas Nguyen,24,Brazil,Silver,2475,Toys,Doll,1,173.0,173.0,0.05,0.0,0.05,8.65,164.35,0.104,17.09,181.44,0.0,181.44,Bank Transfer,Tablet,246,0,0,0
TXN0005722,2024-09-04 17:08:19,CUST01070,Sofia Patel,66,United States,Gold,3033,Groceries,Frozen Food,2,50.49,100.98,0.1,0.1,0.2,20.2,80.78,0.147,11.87,92.65,0.0,92.65,Credit Card,Mobile,204,0,0,0
TXN0005723,2023-12-17 03:05:52,CUST00079,Sofia Ahmed,44,India,Gold,3350,Clothing,Shoes,5,23.42,117.1,0.1,0.0,0.1,11.71,105.39,0.144,15.18,120.57,0.0,120.57,Credit Card,Desktop,211,0,0,0
TXN0005724,2023-11-08 05:17:06,CUST01186,Mary Jones,72,United States,Silver,2501,Books,Textbook,1,25.89,25.89,0.05,0.0,0.05,1.29,24.6,0.14,3.44,28.04,4.5,32.54,Google Pay,Mobile,120,0,0,0
TXN0005725,2024-04-11 00:26:04,CUST00320,Jessica Thomas,61,Germany,Platinum,2530,Books,History,1,49.11,49.11,0.15,0.0,0.15,7.37,41.74,0.06,2.5,44.24,7.09,51.33,Gift Card,Desktop,135,0,0,0
TXN0005726,2024-12-17 06:18:33,CUST00631,Fatima Johnson,68,United States,Bronze,2948,Sports,Running Shoes,2,425.54,851.08,0.0,0.0,0.0,0.0,851.08,0.116,98.73,949.81,0.0,949.81,Bank Transfer,Mobile,264,0,0,1
TXN0005727,2024-04-29 13:13:14,CUST00722,Wei Moore,64,Japan,Silver,2735,Home & Garden,Bedding,3,183.17,549.51,0.05,0.15,0.2,109.9,439.61,0.112,49.24,488.85,0.0,488.85,PayPal,Mobile,142,0,0,0
TXN0005728,2023-01-04 15:33:40,CUST01061,Jennifer Patel,64,United States,Platinum,2163,Electronics,Speaker,4,797.55,3190.2,0.15,0.15,0.3,957.06,2233.14,0.125,279.14,2512.28,0.0,2512.28,Credit Card,Desktop,306,0,0,0
TXN0005729,2023-12-05 03:29:43,CUST00428,Wei Williams,40,Japan,Silver,3091,Clothing,Jeans,1,286.26,286.26,0.05,0.1,0.15,42.94,243.32,0.148,36.01,279.33,0.0,279.33,Credit Card,Mobile,268,0,0,0
TXN0005730,2024-06-29 09:02:25,CUST00281,Robert Chen,34,United States,Bronze,2067,Electronics,Camera,1,575.7,575.7,0.0,0.0,0.0,0.0,575.7,0.109,62.75,638.45,0.0,638.45,Debit Card,Mobile,298,0,0,1
TXN0005731,2024-04-20 01:25:11,CUST01499,Patricia Nguyen,61,United States,Silver,3353,Toys,Action Figure,4,186.31,745.24,0.05,0.0,0.05,37.26,707.98,0.135,95.58,803.56,0.0,803.56,Apple Pay,Tablet,169,0,0,0
TXN0005732,2023-07-14 17:25:53,CUST00620,Joseph Singh,31,United States,Bronze,3112,Groceries,Dairy,2,54.5,109.0,0.0,0.0,0.0,0.0,109.0,0.119,12.97,121.97,0.0,121.97,Google Pay,Mobile,32,0,0,0
TXN0005733,2023-03-18 11:19:48,CUST00661,Elena Singh,51,Canada,Gold,1907,Home & Garden,Decor,4,499.23,1996.92,0.1,0.1,0.2,399.38,1597.54,0.079,126.21,1723.75,0.0,1723.75,Debit Card,Desktop,68,0,0,0
TXN0005734,2023-06-14 05:29:41,CUST00031,David Martin,19,United States,Bronze,3436,Beauty,Men Grooming,1,106.22,106.22,0.0,0.0,0.0,0.0,106.22,0.051,5.42,111.64,0.0,111.64,Credit Card,Desktop,322,0,1,1
TXN0005735,2023-10-29 16:13:04,CUST01420,Elena White,64,Brazil,Bronze,2435,Sports,Swimming,1,64.13,64.13,0.0,0.0,0.0,0.0,64.13,0.062,3.98,68.11,0.0,68.11,Credit Card,Mobile,158,0,0,0
TXN0005736,2023-01-05 06:20:07,CUST01231,Mary Williams,45,United States,Silver,2457,Home & Garden,Plants,1,742.33,742.33,0.05,0.2,0.25,185.58,556.75,0.097,54.0,610.75,0.0,610.75,Apple Pay,Mobile,53,0,0,0
TXN0005737,2024-06-21 20:25:52,CUST00737,Jennifer Miller,69,United States,Bronze,350,Electronics,Tablet,2,1378.38,2756.76,0.0,0.0,0.0,0.0,2756.76,0.063,173.68,2930.44,0.0,2930.44,Debit Card,Tablet,236,0,0,1
TXN0005738,2024-04-11 02:42:36,CUST00887,Linda Johnson,61,Brazil,Bronze,3291,Books,Science,2,16.88,33.76,0.0,0.0,0.0,0.0,33.76,0.132,4.46,38.22,4.81,43.03,Debit Card,Mobile,247,0,0,1
TXN0005739,2024-06-11 08:05:18,CUST01344,Wei Johnson,56,United States,Silver,390,Home & Garden,Bedding,1,791.19,791.19,0.05,0.0,0.05,39.56,751.63,0.063,47.35,798.98,0.0,798.98,Debit Card,Desktop,241,0,0,0
TXN0005740,2023-05-30 10:48:54,CUST00071,Mohammed Jones,58,Mexico,Bronze,1839,Toys,LEGO,1,75.29,75.29,0.0,0.1,0.1,7.53,67.76,0.106,7.18,74.94,0.0,74.94,Debit Card,Mobile,47,0,0,0
TXN0005741,2024-01-29 04:59:48,CUST01290,Richard Kim,63,United States,Bronze,2202,Sports,Gym Equipment,4,128.84,515.36,0.0,0.2,0.2,103.07,412.29,0.134,55.25,467.54,0.0,467.54,Bank Transfer,Mobile,85,0,0,0
TXN0005742,2024-04-12 10:29:09,CUST00722,Wei Moore,64,Japan,Silver,2735,Home & Garden,Tools,1,388.7,388.7,0.05,0.1,0.15,58.3,330.4,0.078,25.77,356.17,0.0,356.17,Credit Card,Mobile,300,0,0,0
TXN0005743,2023-10-29 20:11:17,CUST00777,Wei Young,70,United States,Silver,940,Beauty,Vitamins,1,23.17,23.17,0.05,0.1,0.15,3.48,19.69,0.083,1.63,21.32,6.26,27.58,Credit Card,Mobile,88,0,0,0
TXN0005744,2024-05-21 01:30:36,CUST00286,Jessica Taylor,25,Canada,Platinum,733,Home & Garden,Cookware,2,477.48,954.96,0.15,0.15,0.3,286.49,668.47,0.102,68.18,736.65,0.0,736.65,Google Pay,Mobile,246,0,0,0
TXN0005745,2024-06-26 13:23:48,CUST01061,Jennifer Patel,64,United States,Platinum,2163,Electronics,Tablet,1,847.25,847.25,0.15,0.15,0.3,254.17,593.08,0.105,62.27,655.35,0.0,655.35,Google Pay,Desktop,54,0,0,0
TXN0005746,2024-07-09 15:26:26,CUST01184,Linda Kumar,53,United States,Silver,3389,Clothing,Suit,2,264.01,528.02,0.05,0.1,0.15,79.2,448.82,0.064,28.72,477.54,0.0,477.54,Credit Card,Desktop,99,0,0,0
TXN0005747,2023-11-30 19:40:40,CUST00297,Joseph Patel,37,France,Silver,1471,Clothing,Suit,1,267.04,267.04,0.05,0.0,0.05,13.35,253.69,0.08,20.3,273.99,0.0,273.99,Debit Card,Mobile,54,0,0,0
TXN0005748,2023-01-04 10:43:38,CUST00456,Thomas Nguyen,41,United States,Silver,282,Home & Garden,Decor,3,77.29,231.87,0.05,0.0,0.05,11.59,220.28,0.115,25.33,245.61,0.0,245.61,Debit Card,Mobile,296,0,0,0
TXN0005749,2023-08-09 06:20:48,CUST00378,Elena Gonzalez,67,United Kingdom,Silver,3174,Toys,Educational,3,161.09,483.27,0.05,0.0,0.05,24.16,459.11,0.145,66.57,525.68,0.0,525.68,Apple Pay,Mobile,155,0,0,0
TXN0005750,2024-06-28 14:22:57,CUST00799,Robert Anderson,75,Canada,Gold,705,Beauty,Sunscreen,4,15.17,60.68,0.1,0.0,0.1,6.07,54.61,0.109,5.95,60.56,0.0,60.56,PayPal,Tablet,105,0,1,0
TXN0005751,2023-01-30 13:45:21,CUST00314,James Thomas,37,United States,Bronze,3168,Clothing,Hoodie,3,13.29,39.87,0.0,0.0,0.0,0.0,39.87,0.108,4.31,44.18,7.77,51.95,Credit Card,Mobile,187,0,0,1
TXN0005752,2024-08-13 14:41:10,CUST00963,Charles Thompson,25,United Kingdom,Bronze,871,Groceries,Frozen Food,1,22.62,22.62,0.0,0.1,0.1,2.26,20.36,0.083,1.69,22.05,8.77,30.82,Credit Card,Desktop,211,0,0,1
TXN0005753,2023-10-16 18:33:26,CUST00373,Robert Davis,68,Canada,Bronze,2374,Sports,Bicycle,2,548.05,1096.1,0.0,0.05,0.05,54.8,1041.3,0.12,124.96,1166.26,0.0,1166.26,Google Pay,Mobile,309,0,0,1
TXN0005754,2024-01-18 05:36:34,CUST00120,Carlos Lee,43,Germany,Gold,552,Sports,Weights,1,214.82,214.82,0.1,0.0,0.1,21.48,193.34,0.09,17.4,210.74,0.0,210.74,Debit Card,Mobile,142,0,0,0
TXN0005755,2024-10-11 19:17:04,CUST01194,Mary Brown,54,Germany,Silver,389,Toys,Board Game,1,25.86,25.86,0.05,0.0,0.05,1.29,24.57,0.123,3.02,27.59,6.51,34.1,Bank Transfer,Mobile,50,0,0,0
TXN0005756,2023-03-03 18:35:53,CUST00272,Jennifer Singh,27,United Kingdom,Bronze,611,Groceries,Organic,1,85.12,85.12,0.0,0.0,0.0,0.0,85.12,0.102,8.68,93.8,0.0,93.8,Credit Card,Desktop,98,0,0,0
TXN0005757,2024-12-03 06:47:37,CUST00425,Sarah Thomas,53,Japan,Gold,1150,Beauty,Makeup,1,15.38,15.38,0.1,0.0,0.1,1.54,13.84,0.109,1.51,15.35,5.14,20.49,Debit Card,Tablet,78,0,0,0
TXN0005758,2024-03-28 17:16:52,CUST00843,Carlos Thomas,63,Canada,Bronze,2728,Electronics,Smartphone,1,877.53,877.53,0.0,0.0,0.0,0.0,877.53,0.141,123.73,1001.26,0.0,1001.26,Credit Card,Mobile,298,0,0,1
TXN0005759,2024-08-15 00:10:29,CUST00974,Jessica Williams,22,United States,Bronze,2524,Beauty,Makeup,2,134.34,268.68,0.0,0.1,0.1,26.87,241.81,0.119,28.78,270.59,0.0,270.59,PayPal,Mobile,320,0,0,1
TXN0005760,2023-11-30 17:10:38,CUST01440,Karen Young,40,India,Bronze,2152,Groceries,Dairy,1,17.07,17.07,0.0,0.05,0.05,0.85,16.22,0.051,0.83,17.05,8.22,25.27,PayPal,Mobile,103,0,0,0
TXN0005761,2024-04-05 02:51:24,CUST00985,Fatima Jackson,54,United States,Bronze,2103,Beauty,Men Grooming,2,64.34,128.68,0.0,0.0,0.0,0.0,128.68,0.088,11.32,140.0,0.0,140.0,Apple Pay,Mobile,79,0,0,0
TXN0005762,2023-01-27 02:37:14,CUST00245,Michael Gonzalez,73,United States,Gold,3260,Books,Fiction,1,72.49,72.49,0.1,0.0,0.1,7.25,65.24,0.082,5.35,70.59,0.0,70.59,PayPal,Mobile,214,0,0,0
TXN0005763,2023-08-20 05:56:32,CUST01161,Jessica Jackson,67,United States,Silver,1588,Books,Biography,2,51.18,102.36,0.05,0.0,0.05,5.12,97.24,0.13,12.64,109.88,0.0,109.88,Debit Card,Tablet,196,0,0,0
TXN0005764,2024-02-01 06:41:39,CUST00790,Jennifer Anderson,58,United States,Silver,887,Beauty,Skincare,1,54.58,54.58,0.05,0.0,0.05,2.73,51.85,0.114,5.91,57.76,0.0,57.76,Credit Card,Desktop,174,0,0,0
TXN0005765,2023-02-15 21:27:46,CUST00018,John Miller,54,Brazil,Bronze,2714,Electronics,Headphones,1,770.79,770.79,0.0,0.0,0.0,0.0,770.79,0.121,93.27,864.06,0.0,864.06,PayPal,Desktop,132,0,0,0
TXN0005766,2023-08-02 18:17:18,CUST00235,Mary Johnson,37,Mexico,Bronze,991,Clothing,Shoes,5,67.25,336.25,0.0,0.15,0.15,50.44,285.81,0.071,20.29,306.1,0.0,306.1,Bank Transfer,Mobile,257,0,0,1
TXN0005767,2024-03-18 05:11:17,CUST00695,Charles Jones,54,Japan,Gold,3349,Books,Children,2,25.02,50.04,0.1,0.05,0.15,7.51,42.53,0.062,2.64,45.17,8.97,54.14,Bank Transfer,Desktop,191,0,0,0
TXN0005768,2023-08-17 23:53:23,CUST01359,Joseph Rodriguez,30,Australia,Platinum,858,Home & Garden,Decor,2,467.27,934.54,0.15,0.0,0.15,140.18,794.36,0.056,44.48,838.84,0.0,838.84,Google Pay,Mobile,152,0,0,0
TXN0005769,2024-01-19 13:11:47,CUST00909,Ibrahim Thompson,27,United States,Bronze,3449,Home & Garden,Bedding,1,288.56,288.56,0.0,0.1,0.1,28.86,259.7,0.111,28.83,288.53,0.0,288.53,Debit Card,Mobile,263,0,0,1
TXN0005770,2024-11-25 07:21:24,CUST00925,Elena Moore,48,Australia,Bronze,1637,Groceries,Meat,3,78.58,235.74,0.0,0.0,0.0,0.0,235.74,0.134,31.59,267.33,0.0,267.33,Credit Card,Mobile,206,0,0,1
TXN0005771,2023-11-29 03:56:51,CUST00652,Richard Williams,74,Canada,Bronze,3490,Books,Science,1,16.02,16.02,0.0,0.2,0.2,3.2,12.82,0.148,1.9,14.72,4.18,18.9,Credit Card,Desktop,28,0,1,0
TXN0005772,2024-04-14 06:59:55,CUST01379,Elena Anderson,65,Japan,Silver,2793,Electronics,Smartphone,1,947.48,947.48,0.05,0.0,0.05,47.37,900.11,0.115,103.51,1003.62,0.0,1003.62,Debit Card,Mobile,212,0,0,0
TXN0005773,2023-04-09 16:06:38,CUST00757,Yuki Johnson,33,United States,Bronze,1506,Toys,LEGO,2,22.57,45.14,0.0,0.0,0.0,0.0,45.14,0.101,4.56,49.7,8.66,58.36,Credit Card,Mobile,87,0,0,0
TXN0005774,2024-01-15 01:49:45,CUST01363,Lisa Kumar,28,United Kingdom,Silver,970,Beauty,Skincare,1,108.86,108.86,0.05,0.0,0.05,5.44,103.42,0.147,15.2,118.62,0.0,118.62,Bank Transfer,Mobile,192,0,0,0
TXN0005775,2024-01-02 01:46:09,CUST00891,Patricia Garcia,67,United Kingdom,Bronze,298,Sports,Gym Equipment,1,255.49,255.49,0.0,0.0,0.0,0.0,255.49,0.1,25.55,281.04,0.0,281.04,Debit Card,Mobile,25,0,0,0
TXN0005776,2023-02-05 22:30:59,CUST01453,Mary Williams,37,Australia,Gold,3234,Beauty,Men Grooming,1,26.48,26.48,0.1,0.05,0.15,3.97,22.51,0.115,2.59,25.1,5.93,31.03,Credit Card,Desktop,41,0,0,0
TXN0005777,2024-06-05 16:39:02,CUST01339,Patricia Lee,72,Australia,Bronze,676,Beauty,Vitamins,1,142.17,142.17,0.0,0.0,0.0,0.0,142.17,0.1,14.22,156.39,0.0,156.39,Google Pay,Mobile,225,0,0,1
TXN0005778,2024-08-23 18:29:28,CUST01335,David Brown,61,United Kingdom,Bronze,3456,Books,Textbook,1,30.61,30.61,0.0,0.05,0.05,1.53,29.08,0.097,2.82,31.9,9.5,41.4,Debit Card,Desktop,10,0,0,0
TXN0005779,2023-09-09 19:15:02,CUST00256,Wei Anderson,42,Mexico,Silver,1888,Home & Garden,Cookware,1,195.09,195.09,0.05,0.0,0.05,9.75,185.34,0.083,15.38,200.72,0.0,200.72,Credit Card,Mobile,72,0,0,0
TXN0005780,2023-11-08 00:15:06,CUST01318,David Kim,37,Canada,Silver,2680,Groceries,Meat,2,25.22,50.44,0.05,0.0,0.05,2.52,47.92,0.119,5.7,53.62,4.71,58.33,PayPal,Tablet,219,0,0,0
TXN0005781,2023-05-07 03:46:45,CUST00938,Richard Thomas,70,India,Silver,2004,Toys,Video Game,1,186.49,186.49,0.05,0.1,0.15,27.97,158.52,0.116,18.39,176.91,0.0,176.91,Debit Card,Desktop,179,0,0,0
TXN0005782,2024-04-17 01:21:43,CUST00058,Linda Young,56,United States,Bronze,2722,Clothing,Jacket,1,149.93,149.93,0.0,0.0,0.0,0.0,149.93,0.116,17.39,167.32,0.0,167.32,Bank Transfer,Mobile,354,0,0,1
TXN0005783,2024-12-15 20:09:38,CUST00645,Susan Garcia,34,France,Gold,2791,Toys,Video Game,1,25.3,25.3,0.1,0.0,0.1,2.53,22.77,0.134,3.05,25.82,8.54,34.36,Credit Card,Desktop,101,0,0,0
TXN0005784,2024-11-29 07:31:29,CUST00885,Sarah Moore,70,France,Silver,499,Toys,Board Game,1,179.56,179.56,0.05,0.1,0.15,26.93,152.63,0.117,17.86,170.49,0.0,170.49,Debit Card,Mobile,1,0,0,0
TXN0005785,2023-03-21 05:10:24,CUST00957,Carlos Patel,45,United Kingdom,Bronze,207,Electronics,Smartphone,1,486.91,486.91,0.0,0.0,0.0,0.0,486.91,0.142,69.14,556.05,0.0,556.05,Apple Pay,Desktop,235,0,0,1
TXN0005786,2023-01-18 22:53:13,CUST00140,David Singh,33,India,Bronze,3641,Clothing,Dress,5,149.44,747.2,0.0,0.0,0.0,0.0,747.2,0.118,88.17,835.37,0.0,835.37,Google Pay,Mobile,104,0,0,0
